Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Central Europe and the Baltics,CEB,Arable land (% of land area),AG.LND.ARBL.ZS,,47.80008138,47.60335286,47.36128253,47.36399517,46.9930013,46.96244252,46.72842688,46.69108172,46.43336724,46.32955347,46.1511333,45.93139183,45.78489752,45.70351179,45.58550249,,45.4789615,45.41866175,,,,,,,,,,,,,,40.40743285,39.99612655,39.6522375,39.1534018,39.0485093,39.15796485,38.58910235,38.57789377,37.99111106,36.19830059,35.15664385,34.54923638,34.18956185,34.11765026,34.21884163,33.38362426,33.62393128,33.89044069,33.0820495,33.24367036,33.05759972,32.93186042,33.07196966,32.95547729,32.76292361,32.73439212,32.94620762,33.369085,33.04743989,
Switzerland,CHE,Arable land (% of land area),AG.LND.ARBL.ZS,,10.02074479,10.06122242,9.813296903,9.709572961,9.555251973,9.385751872,9.193483101,9.099878567,9.107468124,9.003744181,9.029042704,9.183363692,9.178303987,9.244080146,9.332624975,9.347804088,9.357923497,9.494535519,9.535013155,9.64126695,9.729811779,9.838595426,9.980267152,10.17986795,10.24564244,10.22287435,10.08626578,10.17480837,10.33671482,10.21275519,10.30888715,10.27347011,10.36960206,10.60487237,10.68076602,10.64814815,10.51180206,10.45640844,10.3883618,10.34308268,10.35852542,10.33095491,10.29579211,10.28593117,10.27886027,10.29936483,10.28950299,10.28191112,10.27431926,10.23635996,10.22117623,10.21864561,10.19591305,10.10835611,10.08195408,10.08945484,10.07651578,10.07537701,10.09196521,10.11846332,
Channel Islands,CHI,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Arable land (% of land area),AG.LND.ARBL.ZS,,4.895552579,4.922451219,4.94934986,4.9762485,5.003147141,5.030045781,5.056944422,5.083843063,5.110741703,5.24792477,5.315171371,5.382417973,5.516911175,5.584157777,5.584157777,5.64602465,5.507496651,5.368968652,5.230440654,5.159159256,5.020631257,4.814856657,4.744920192,4.673638794,4.631945901,4.510902019,4.137010915,4.114147071,4.128941323,3.76849954,3.611142493,3.281634146,3.098723391,3.061065294,2.851255898,2.669690074,2.665655278,2.661620482,2.420877649,2.353631047,2.353631047,2.219137845,2.017398041,2.017398041,1.950151439,1.815658237,1.697304218,1.76455082,1.761860956,1.709408606,1.77127548,1.725547791,1.760516024,1.733886369,1.765895752,1.707794688,1.724202859,1.631402549,1.570880608,1.609883636,
China,CHN,Arable land (% of land area),AG.LND.ARBL.ZS,,10.97085318,10.93934024,10.91843772,10.8974291,10.87122137,10.82273176,10.77105903,10.71938629,10.67004785,10.61752629,10.57158318,10.52235084,10.47216357,10.53168801,10.37551368,10.35602585,10.3364429,10.3155757,10.30088024,10.2867153,10.35037794,10.87040713,11.4646985,12.17485599,12.82113857,12.8619888,12.82941472,12.90145968,13.03875892,13.20799561,13.32089081,13.11048557,12.94008172,12.8761007,12.75730207,12.73163843,12.6989849,12.69784428,12.69744639,12.69706198,12.75985887,12.8014352,12.82115475,12.84087253,12.86695861,12.90301725,12.89663449,12.92261352,12.94296832,12.87784131,12.80041683,12.72820233,12.70719317,12.69589308,12.68935693,12.68081675,12.67701782,12.67676035,12.67670729,12.67659058,
Cote d'Ivoire,CIV,Arable land (% of land area),AG.LND.ARBL.ZS,,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.34591195,5.34591195,5.34591195,5.34591195,5.34591195,5.377358491,5.471698113,5.581761006,5.70754717,5.786163522,5.911949686,6.006289308,6.053459119,6.147798742,6.194968553,6.257861635,6.396226415,7.235849057,7.48427673,7.48427673,7.547169811,7.610062893,7.610062893,7.641509434,7.704402516,8.176100629,9.125786164,9.433962264,9.433962264,9.433962264,9.119496855,9.119496855,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.433962264,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,
Cameroon,CMR,Arable land (% of land area),AG.LND.ARBL.ZS,,10.57730956,10.68308265,10.78885575,10.89462884,11.00040194,11.10617503,11.21194813,11.31772122,11.42349432,11.42349432,11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,
"Congo, Dem. Rep.",COD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.823051984,2.823051984,2.823051984,2.814229946,2.805407909,2.805407909,2.809818928,2.823051984,2.831874021,2.840696059,2.853929115,2.867162171,2.875984209,2.889217265,2.887011755,2.90686134,2.915683377,2.920094396,2.911272358,2.920094396,2.933327452,2.928916433,2.933327452,2.942149489,2.955382546,2.964204583,2.955382546,2.955382546,2.955382546,2.942149489,2.946560508,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.977437639,3.498820052,4.020202466,4.541584879,5.062085089,5.198385567,5.431728458,5.496129331,5.585231909,5.840629893,5.952228667,6.034273615,5.944729935,
"Congo, Rep.",COG,Arable land (% of land area),AG.LND.ARBL.ZS,,1.522693997,1.522693997,1.522693997,1.516837482,1.516837482,1.516837482,1.516837482,1.516837482,1.519765739,1.522693997,1.522693997,1.522693997,1.534407028,1.540263543,1.543191801,1.554904832,1.546120059,1.414348463,1.420204978,1.428989751,1.437774524,1.510980966,1.522693997,1.528550512,1.546120059,1.537335286,1.458272328,1.464128843,1.469985359,1.402635432,1.408491947,1.40556369,1.420204978,1.385065886,1.390922401,1.396778917,1.434846266,1.437774524,1.449487555,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.464128843,1.49341142,1.551976574,1.551976574,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,
Colombia,COL,Arable land (% of land area),AG.LND.ARBL.ZS,,3.183415953,3.183415953,3.199639477,3.199639477,3.208652546,3.217665615,3.217665615,3.217665615,3.219468229,3.219468229,3.220369536,3.233889139,3.24831005,3.261829653,3.276250563,3.289770167,3.304191077,3.31771068,3.332131591,3.345651194,3.360072105,3.373591708,3.388012618,3.401532222,3.415953132,3.429472735,3.446597566,3.279855791,3.129337539,2.978819288,2.738170347,2.767012168,2.634520054,2.552501127,2.162235241,2.192879676,2.288418206,2.299233889,2.285714286,2.53988283,2.193780982,1.992789545,2.04055881,2.017124831,1.826047769,1.716629112,1.800811176,1.649391618,1.599819739,1.589004056,1.429472735,1.42226228,1.515998197,1.538260478,1.560612889,1.582875169,5.424966201,5.426768815,5.38170347,4.396523569,
Comoros,COM,Arable land (% of land area),AG.LND.ARBL.ZS,,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,35.46480387,35.46480387,35.46480387,35.46480387,
Cabo Verde,CPV,Arable land (% of land area),AG.LND.ARBL.ZS,,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.925558313,9.925558313,10.17369727,10.17369727,10.17369727,10.17369727,10.17369727,10.42183623,10.42183623,10.91811414,10.91811414,10.91811414,10.91811414,11.41439206,11.66253102,11.66253102,11.91066998,11.91066998,11.91066998,11.91066998,12.40694789,12.40694789,12.40694789,12.40694789,13.64764268,13.64764268,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,
Costa Rica,CRI,Arable land (% of land area),AG.LND.ARBL.ZS,,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.581668625,5.581668625,5.581668625,5.483744614,5.09204857,5.09204857,5.09204857,4.896200548,4.504504505,4.504504505,4.308656483,4.112808461,4.112808461,4.112808461,4.308656483,4.112808461,4.112808461,3.916960439,4.112808461,4.112808461,4.112808461,4.112808461,3.916960439,3.916960439,4.308656483,4.406580494,4.543674109,4.543674109,4.543674109,4.406580494,4.964747356,5.238934587,4.925577752,4.945162554,4.984332158,4.788484136,
Caribbean small states,CSS,Arable land (% of land area),AG.LND.ARBL.ZS,,1.731719368,1.734189723,1.739130435,1.744071146,1.70701581,1.716897233,1.7243083,1.7243083,1.7243083,1.711956522,1.726778656,1.714426877,1.746541502,1.749752964,1.743468168,1.815083716,1.891638267,1.960784314,2.009433496,2.009386192,1.99901198,1.958750154,1.92095838,1.925404471,1.919970359,1.927380511,1.942472521,1.944670866,1.961689515,1.958700753,1.98782265,2.016944547,2.120414969,2.080128443,2.07121156,2.063282697,2.040780536,2.028405582,2.025663826,1.948869952,1.9414598,1.909349142,1.934049648,1.911819192,1.806026924,1.806298629,1.792416945,1.782561443,1.827022354,1.823317278,1.827022354,1.817142151,1.835667531,1.846782759,1.869013215,1.866543164,1.864073113,1.864073113,1.864073113,1.864073113,
Cuba,CUB,Arable land (% of land area),AG.LND.ARBL.ZS,,13.5009311,14.01303538,14.82309125,16.40595903,15.08379888,14.44134078,15.76350093,18.12849162,18.09124767,21.50837989,21.20111732,24.30167598,25.92178771,24.54376164,26.72253259,28.18435754,28.22160149,28.26815642,27.73743017,27.74674115,27.93296089,28.39851024,28.86405959,28.9292365,29.4972067,30.26070764,31.00558659,31.47113594,31.66666667,31.5735568,31.98324022,33.2867784,33.79888268,34.32029795,34.30167598,32.44878957,33.78026071,33.27746741,33.61266294,32.62569832,34.81378026,35.69884388,35.26315789,34.8275538,34.49830891,34.14450813,33.56820744,32.96317174,32.37504697,31.79255919,31.07904513,29.39455597,30.2859336,29.68631032,28.95004803,28.73125721,28.02119461,28.02119461,28.02119461,28.02119461,
Curacao,CUW,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Arable land (% of land area),AG.LND.ARBL.ZS,,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,
Cyprus,CYP,Arable land (% of land area),AG.LND.ARBL.ZS,,35.60606061,35.38961039,35.17316017,34.95670996,34.84848485,34.63203463,34.41558442,34.1991342,33.98268398,33.87445887,33.65800866,33.44155844,33.22510823,22.94372294,12.5974026,12.33766234,12.12121212,11.9047619,11.68831169,11.6017316,11.94805195,12.44588745,12.55411255,12.44588745,11.12554113,11.16883117,11.19047619,11.19047619,11.2987013,11.42857143,11.49350649,11.64502165,11.76406926,10.75757576,10.72510823,10.71428571,10.61688312,10.83333333,10.94155844,10.64935065,10.60606061,10.82251082,12.12121212,12.22943723,13.31168831,12.44588745,11.88311688,8.917748918,9.404761905,8.939393939,9.090909091,9.285714286,8.628787879,8.677489177,10.64718615,8.831168831,10.20887446,11.25595238,10.41791126,11.08242424,
Czech Republic,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12152194,42.92739744,42.72033131,42.15089944,42.06030801,42.20266598,42.13795781,41.96971658,41.87912515,35.97372848,35.70958975,35.34157391,35.10768833,34.14161812,33.9971521,33.66442258,33.42672191,32.9914541,32.65065389,32.61426907,32.38798239,32.23258223,32.24970859,32.26266028,32.32741873,32.17199845,32.17998718,32.17877335,
Germany,DEU,Arable land (% of land area),AG.LND.ARBL.ZS,,35.00128892,34.90103973,34.84375448,34.83229743,34.80938332,34.81511185,34.51150001,34.46280755,34.37401541,34.23366654,34.27090196,34.3826082,34.34250852,34.4284364,34.48858591,34.62034199,34.57451379,34.61747773,34.53441412,34.45707903,34.3826082,34.29954458,34.27663048,34.23366654,34.24798786,34.25658064,34.2136167,34.22220949,34.22507375,34.28808753,33.10801134,32.84449918,33.44408799,33.81455702,33.9014609,33.90243204,33.89772239,34.03529884,33.87586681,33.82719587,33.85783892,33.79865849,33.90671139,34.11417266,34.13235463,34.02729984,34.06372788,34.22539655,34.26465104,33.98456551,34.06873996,33.95306134,34.04035772,34.01834336,33.95631485,33.67013968,33.6949366,33.57662144,33.52700421,33.38389765,
Djibouti,DJI,Arable land (% of land area),AG.LND.ARBL.ZS,,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.05608283,0.064710958,0.051768766,0.05608283,0.069025022,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,
Dominica,DMA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.333333333,10.66666667,10.66666667,10.66666667,10.66666667,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,8,8,8,8,8,8,6.666666667,6.666666667,6.666666667,5.333333333,5.333333333,5.333333333,5.333333333,4,4,4,4,5.333333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8,8,8,8,8,8,8,8,8,8,8,8,
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,,70.175,69.325,68.6,68.15,67.325,67.15,67.125,67.35,66.95,66.525,66.175,66.275,66.325,66.025,66.25,66.425,65.925,66.075,66.05,65.975,65.925,65.75,64.825,65.3,65.025,64.85,64.45,64,63.625,64.025,63.7,63.475,63.325,59.125,57.975,58.05,59.125,59.15,57.35,57.025,57.3,56.9,56.65,56.725,58.3,58.675,57.65,60.05,60.775,60.525,62.475,60.45,60.19,60.8,58.791275,59.2625,59.185,59.71,59.8983,59.27325,
Dominican Republic,DOM,Arable land (% of land area),AG.LND.ARBL.ZS,,14.90374664,15.11074312,15.3177396,15.52473608,15.73173256,15.93872904,16.14572552,16.14572552,16.87021321,16.97371145,17.09790934,17.59470089,17.90519561,18.31918857,18.94017802,19.87166218,20.49265162,21.01014283,21.52763403,22.14862347,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,20.51335127,20.51335127,20.59614987,18.6296833,18.6296833,18.6296833,18.6296833,18.6296833,19.25067274,19.35417098,17.80169737,18.00869385,17.59470089,18.588284,18.588284,18.588284,16.97371145,16.97371145,16.97371145,16.97371145,16.97371145,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,18.15359139,18.15359139,18.15359139,18.15359139,18.15359139,18.15359139,
Algeria,DZA,Arable land (% of land area),AG.LND.ARBL.ZS,,2.717341104,2.645124993,2.603138882,2.574588326,2.604398465,2.611955965,2.645544854,2.621192909,2.616994298,2.623292215,2.678713881,2.733295826,2.734135548,2.747571103,2.873949298,2.977654992,2.898721103,2.89368277,2.874369159,2.886545131,2.890743742,2.889064298,2.767724437,2.903339575,2.90124027,2.925172353,2.967998186,2.981433742,2.993189853,2.97303652,3.048191658,3.174989713,3.162813741,3.139301519,3.156935686,3.157775408,3.211937491,3.216555963,3.221594297,3.216975824,3.183806797,3.168691797,3.150511811,3.146019297,3.153576797,3.136362491,3.13594263,3.144339852,3.146019297,3.149798047,3.149798047,3.151687422,3.147362852,3.136110575,3.133044273,3.108734325,3.136700044,3.151063445,3.151063445,3.151063445,
East Asia & Pacific (excluding high income),EAP,Arable land (% of land area),AG.LND.ARBL.ZS,,9.990265787,9.992158773,9.993281657,10.0041314,9.998574626,9.984149454,9.961939289,9.942051964,9.917528984,9.909481441,9.836686364,9.86251833,9.860961572,9.95125476,9.886398324,9.925487288,9.978157459,10.00069006,10.00865495,10.0215563,10.08113409,10.41286984,10.77350185,11.19860178,11.70118566,11.78831947,11.8636886,11.92006505,11.98588459,12.04524999,11.98012893,11.84268016,11.7342957,11.61586119,11.54949534,11.55372371,11.54965859,11.55150945,11.62103252,11.64386662,11.69111597,11.69145355,11.83330224,11.99495839,11.90212927,11.85663307,11.90342289,11.9941268,12.10401918,12.07762397,12.03679415,12.05082393,12.05349016,12.04988842,12.11803607,12.20027865,12.2674126,12.26088969,12.24011348,12.23811024,
Early-demographic dividend,EAR,Arable land (% of land area),AG.LND.ARBL.ZS,,11.56312488,11.62956213,11.70900743,11.75790401,11.8421303,11.89428665,11.95997882,12.00800612,12.00965153,12.00379947,11.98130704,12.08819651,12.16005391,12.15160051,12.16092863,12.17200583,12.18185422,12.23451457,12.29898779,12.24865417,12.24954899,12.31817737,12.23788779,12.35362112,12.43748361,12.43624869,12.56823381,12.56472946,12.62558276,12.62063789,12.63136978,12.44385362,12.5121749,12.50166226,12.5383728,12.54629888,12.61000353,12.64564396,12.67690046,12.61729695,12.63369225,12.64838563,12.7891441,12.88440927,12.88044643,12.87248947,12.92415927,12.82458073,12.81357746,12.8819258,12.88565802,12.90292954,12.88599382,12.84284944,12.81591798,12.79901345,12.7516703,12.71042027,12.66284685,12.71255123,
